,N1,w1,l1,l2,h1,per,space1,space2,space3,space4,coil_width1,coil_width2,move_z1,move_z2,offset_z1,offset_z2,V,B,Lmt,Llt,w,l,h,total_loss,copperloss_tx,copperloss_rx,copperloss,coreloss
82,9.0,45.0,11.0,92.0,64.0,3500.0,24.0,24.0,16.0,9.0,4.0,4.0,1.0,1.0,0.0,-3.0,1259.642,0.6168520589093202,505.6190495039446,32.080427625019276,97.0,151.0,86.0,223.9400932248485,103.01668060601497,80.33378476018082,183.3504653661958,40.5896278586527
43,9.0,45.0,12.0,97.0,82.0,3500.0,24.0,24.0,13.0,9.0,4.0,4.0,3.0,3.0,0.0,4.0,1624.5560000000003,0.5654477206668768,512.9408234124764,31.88333818101261,97.0,158.0,106.00000000000001,196.36373610144238,83.85338728670338,65.60104922021489,149.45443650691828,46.90929959452411
31,9.0,45.0,10.0,103.0,64.0,3500.0,24.0,24.0,13.0,9.0,4.0,4.0,1.0,1.0,0.0,1.0,1303.6800000000005,0.6785372648002521,500.0630476097924,32.511881927624,97.0,160.00000000000003,84.0,217.80010262923165,97.9089770223477,77.34828433429854,175.25726135664624,42.54284127258541
4,8.0,45.0,25.0,100.0,79.0,3500.0,24.0,24.0,14.0,10.0,4.0,5.0,3.0,3.0,-2.0,1.0,2358.700500000001,0.3053417691601135,758.1829003661628,31.95780990073988,97.0,188.50000000000003,129.0,171.20419452063362,79.03793069087055,51.45948868263362,130.49741937350416,40.706775147129456
36,9.0,45.0,13.0,99.0,82.0,3500.0,24.0,24.0,16.0,10.0,4.0,5.0,3.0,3.0,0.0,0.0,1712.8260000000005,0.52195174215404,563.9284673068016,31.814062017591265,97.0,163.5,108.00000000000001,186.87673171613054,83.81266872867472,58.0184107030203,141.83107943169503,45.04565228443551
74,9.0,45.0,13.0,100.0,74.0,3500.0,24.0,24.0,13.0,9.0,4.0,4.0,2.0,3.0,0.0,0.0,1581.1000000000001,0.52195174215404,572.4618892215971,31.82468806821725,97.0,163.0,100.0,200.22438045788078,90.99240208005602,67.52304107742152,158.51544315747753,41.70893730040322
10,9.0,45.0,11.0,94.0,64.0,3500.0,24.0,24.0,13.0,9.0,4.0,4.0,1.0,1.0,0.0,4.0,1276.326,0.6168520589093202,502.2217277313312,32.11551865268063,97.0,153.0,86.0,222.3092854836728,102.10984833813632,79.60980928688375,181.71965762502006,40.589627858652726
77,9.0,45.0,13.0,99.0,74.0,3500.0,24.0,24.0,13.0,9.0,4.0,4.0,2.0,3.0,0.0,0.0,1571.4000000000003,0.52195174215404,569.4255162847729,31.812032187323428,97.0,162.0,100.0,200.62519245678635,91.23937088440837,67.67688427197474,158.9162551563831,41.70893730040322
35,9.0,45.0,13.0,94.0,82.0,3500.0,24.0,24.0,16.0,9.0,4.0,4.0,3.0,4.0,0.0,0.0,1644.7320000000002,0.52195174215404,610.8490509972914,31.743540016614762,97.0,157.0,108.00000000000001,192.37999099704524,84.91532457486589,62.41901413774386,147.33433871260974,45.04565228443549
13,9.0,45.0,12.0,97.0,64.0,3500.0,24.0,24.0,13.0,9.0,4.0,4.0,1.0,2.0,0.0,0.0,1348.688,0.5654477206668768,558.1929580809066,31.878639867761596,97.0,158.0,88.0,212.29765913408878,101.95392964512502,71.40016001426451,173.35408965938953,38.943569474699245
68,8.0,45.0,25.0,101.0,82.0,3500.0,24.0,24.0,13.0,10.0,4.0,5.0,3.0,4.0,-3.0,0.0,2426.3580000000006,0.30534176916011346,742.4634107113609,31.975105786972563,97.0,189.50000000000003,132.0,168.2488463574531,79.1014389255197,47.49396309533582,126.59540202085552,41.65344433659757
34,9.0,45.0,13.0,98.0,82.0,3500.0,24.0,24.0,13.0,9.0,4.0,4.0,3.0,4.0,0.0,0.0,1686.6360000000004,0.52195174215404,576.7093403911011,32.108801303091965,97.0,161.0,108.00000000000001,190.41832307618304,83.4468259680164,61.92584482373116,145.37267079174757,45.04565228443549
57,8.0,45.0,25.0,100.0,82.0,3500.0,24.0,24.0,13.0,10.0,4.0,5.0,3.0,4.0,-3.0,0.0,2413.5540000000005,0.30534176916011346,742.4634107113609,31.975105786972563,97.0,188.50000000000003,132.0,168.24884635745312,79.1014389255197,47.49396309533582,126.59540202085552,41.65344433659759
18,9.0,45.0,13.0,97.0,82.0,3500.0,24.0,24.0,16.0,10.0,4.0,5.0,3.0,3.0,0.0,0.0,1691.8740000000003,0.5219517421540402,579.4565005575029,31.77228730987283,97.0,161.5,108.00000000000001,187.6353112089966,84.45711654646655,58.132542378094506,142.58965892456106,45.045652284435526
11,9.0,45.0,10.0,100.0,64.0,3500.0,24.0,24.0,13.0,9.0,4.0,4.0,1.0,1.0,0.0,1.0,1279.2360000000003,0.6785372648002521,500.0630476097924,32.511881927624,97.0,157.00000000000003,84.0,217.8001026292317,97.9089770223477,77.34828433429854,175.25726135664624,42.54284127258547
62,9.0,49.0,10.0,97.0,64.0,3500.0,23.0,23.0,13.0,9.0,3.0,4.0,2.0,2.0,0.0,0.0,1255.3800000000003,0.6231464676737011,542.2843939130963,32.065279227300834,98.0,152.50000000000003,84.0,225.49065498372386,111.62534167494584,73.92066034756452,185.54600202251038,39.9446529612135
