,n_estimators,learning_rate,max_depth,num_leaves,R2,MAE,MSE,RMSE,MAPE,MPE
545,100.0,0.01,20.0,60.0,0.7019215276618805,3.1723080965213617,18.12971878584812,4.257747926189122,34.29669561036921,-20.75730842432656
546,100.0,0.05,20.0,60.0,0.9668336151532294,0.9585179313080108,2.0173482314553204,1.420188512240496,8.474836670474213,-3.4175110553728034
547,100.0,0.1,20.0,60.0,0.9854717421888836,0.6235751342499896,0.8836636737068227,0.9399753130760777,5.273751427904045,-0.6822611703466821
548,100.0,0.001,20.0,80.0,0.1386085104672779,5.551904875578051,52.38930997835026,7.2379246490421,61.89623275307305,-39.03295954478736
549,100.0,0.01,20.0,80.0,0.7145599236774842,3.106933904980601,17.36102169857626,4.1665090071336675,33.63581958720839,-20.385985711229704
550,100.0,0.05,20.0,80.0,0.970615718602238,0.9011881802540618,1.7873099566981463,1.336777686344475,7.935914264024921,-3.115867501853026
551,100.0,0.1,20.0,80.0,0.9862062500719407,0.605400881439109,0.838841031185851,0.915865660025988,5.075253171145521,-0.6345113031815723
552,100.0,0.001,20.0,100.0,0.14069770940446197,5.545320942329488,52.26225170658288,7.22914226627114,61.83388921547449,-38.99699809959962
553,100.0,0.01,20.0,100.0,0.7232700662220515,3.061389857834147,16.83122673746342,4.102445332412249,33.16516922997306,-20.113723892331127
554,100.0,0.05,20.0,100.0,0.9727682180654769,0.8637171041695388,1.6563734029637627,1.2868938958109808,7.567201926637013,-2.9213677092910095
555,100.0,0.1,20.0,100.0,0.9865428332568655,0.5942136797026996,0.8184789165651944,0.9046654802678529,4.930890031065411,-0.6290494319650959
556,100.0,0.001,20.0,127.0,0.14279434573255334,5.53922546401234,52.13474387890831,7.220317897622438,61.766642624936274,-38.953611759566954
557,100.0,0.01,20.0,127.0,0.732000267472665,3.0153803338808514,16.300177438086585,4.037210840337158,32.69031584904631,-19.845869877539155
558,100.0,0.05,20.0,127.0,0.9747050019783158,0.8313528862292738,1.5386733783537763,1.2402742282196326,7.247605839389891,-2.725856702863233
559,100.0,0.1,20.0,127.0,0.9867055079806424,0.5871558539131561,0.8086146676822251,0.8991723640786258,4.842088080831036,-0.6143249692194008
560,100.0,0.001,30.0,31.0,0.12817935925373275,5.582565266131489,53.023639980488646,7.281609940863795,62.2164273075014,-39.23546015355384
561,100.0,0.01,30.0,31.0,0.6684150808562239,3.3398318774668363,20.167788216510505,4.490683105071656,35.961922289909644,-21.70392758611322
562,100.0,0.05,30.0,31.0,0.9543713523909443,1.1334872668961795,2.775474798654414,1.6658070516322803,10.141650066084797,-4.3700210839441915
563,100.0,0.1,30.0,31.0,0.9821030387559873,0.693299268400795,1.088546836530711,1.043144650434773,5.897708708446296,-0.8044755035890112
564,100.0,0.001,30.0,60.0,0.1356449690285648,5.56034393183562,52.569555990637845,7.2503648458369865,61.97789702161367,-39.08302322202928
565,100.0,0.01,30.0,60.0,0.7019215276618805,3.1723080965213617,18.12971878584812,4.257747926189122,34.29669561036921,-20.75730842432656
566,100.0,0.05,30.0,60.0,0.9668336151532294,0.9585179313080108,2.0173482314553204,1.420188512240496,8.474836670474213,-3.4175110553728034
567,100.0,0.1,30.0,60.0,0.9854717421888836,0.6235751342499896,0.8836636737068227,0.9399753130760777,5.273751427904045,-0.6822611703466821
568,100.0,0.001,30.0,80.0,0.1386085104672779,5.551904875578051,52.38930997835026,7.2379246490421,61.89623275307305,-39.03295954478736
569,100.0,0.01,30.0,80.0,0.7145599236774842,3.106933904980601,17.36102169857626,4.1665090071336675,33.63581958720839,-20.385985711229704
570,100.0,0.05,30.0,80.0,0.970615718602238,0.9011881802540618,1.7873099566981463,1.336777686344475,7.935914264024921,-3.115867501853026
571,100.0,0.1,30.0,80.0,0.9862011382568555,0.6055927945982245,0.8391561740356952,0.9160368411965164,5.077085160587179,-0.6355750011907813
572,100.0,0.001,30.0,100.0,0.14069770940446197,5.545320942329488,52.26225170658288,7.22914226627114,61.83388921547449,-38.99699809959962
573,100.0,0.01,30.0,100.0,0.7232700662220515,3.061389857834147,16.83122673746342,4.102445332412249,33.16516922997306,-20.113723892331127
574,100.0,0.05,30.0,100.0,0.9727682180654769,0.8637171041695388,1.6563734029637627,1.2868938958109808,7.567201926637013,-2.9213677092910095
575,100.0,0.1,30.0,100.0,0.9865316041835348,0.5943009257312437,0.8191594333833075,0.9050434684721193,4.931864883990276,-0.6302383725291485
576,100.0,0.001,30.0,127.0,0.14279434573255334,5.53922546401234,52.13474387890831,7.220317897622438,61.766642624936274,-38.953611759566954
577,100.0,0.01,30.0,127.0,0.732000267472665,3.0153803338808514,16.300177438086585,4.037210840337158,32.69031584904631,-19.845869877539155
578,100.0,0.05,30.0,127.0,0.9747052871306432,0.8313484965584518,1.538656184678174,1.240267237229817,7.247580890703704,-2.7259357270418985
579,100.0,0.1,30.0,127.0,0.9867109258301516,0.5871071451038781,0.8082802799261593,0.8989933314198962,4.8425881516087355,-0.6129315563969384
580,100.0,0.001,50.0,31.0,0.12817935925373275,5.582565266131489,53.023639980488646,7.281609940863795,62.2164273075014,-39.23546015355384
581,100.0,0.01,50.0,31.0,0.6684150808562239,3.3398318774668363,20.167788216510505,4.490683105071656,35.961922289909644,-21.70392758611322
582,100.0,0.05,50.0,31.0,0.9543713523909443,1.1334872668961795,2.775474798654414,1.6658070516322803,10.141650066084797,-4.3700210839441915
583,100.0,0.1,50.0,31.0,0.9821030387559873,0.693299268400795,1.088546836530711,1.043144650434773,5.897708708446296,-0.8044755035890112
584,100.0,0.001,50.0,60.0,0.1356449690285648,5.56034393183562,52.569555990637845,7.2503648458369865,61.97789702161367,-39.08302322202928
585,100.0,0.01,50.0,60.0,0.7019215276618805,3.1723080965213617,18.12971878584812,4.257747926189122,34.29669561036921,-20.75730842432656
586,100.0,0.05,50.0,60.0,0.9668336151532294,0.9585179313080108,2.0173482314553204,1.420188512240496,8.474836670474213,-3.4175110553728034
587,100.0,0.1,50.0,60.0,0.9854717421888836,0.6235751342499896,0.8836636737068227,0.9399753130760777,5.273751427904045,-0.6822611703466821
588,100.0,0.001,50.0,80.0,0.1386085104672779,5.551904875578051,52.38930997835026,7.2379246490421,61.89623275307305,-39.03295954478736
589,100.0,0.01,50.0,80.0,0.7145599236774842,3.106933904980601,17.36102169857626,4.1665090071336675,33.63581958720839,-20.385985711229704
590,100.0,0.05,50.0,80.0,0.970615718602238,0.9011881802540618,1.7873099566981463,1.336777686344475,7.935914264024921,-3.115867501853026
591,100.0,0.1,50.0,80.0,0.9862011382568555,0.6055927945982245,0.8391561740356952,0.9160368411965164,5.077085160587179,-0.6355750011907813
592,100.0,0.001,50.0,100.0,0.14069770940446197,5.545320942329488,52.26225170658288,7.22914226627114,61.83388921547449,-38.99699809959962
593,100.0,0.01,50.0,100.0,0.7232700662220515,3.061389857834147,16.83122673746342,4.102445332412249,33.16516922997306,-20.113723892331127
594,100.0,0.05,50.0,100.0,0.9727682180654769,0.8637171041695388,1.6563734029637627,1.2868938958109808,7.567201926637013,-2.9213677092910095
595,100.0,0.1,50.0,100.0,0.9865316041835348,0.5943009257312437,0.8191594333833075,0.9050434684721193,4.931864883990276,-0.6302383725291485
596,100.0,0.001,50.0,127.0,0.14279434573255334,5.53922546401234,52.13474387890831,7.220317897622438,61.766642624936274,-38.953611759566954
597,100.0,0.01,50.0,127.0,0.732000267472665,3.0153803338808514,16.300177438086585,4.037210840337158,32.69031584904631,-19.845869877539155
598,100.0,0.05,50.0,127.0,0.9747052871306432,0.8313484965584518,1.538656184678174,1.240267237229817,7.247580890703704,-2.7259357270418985
599,100.0,0.1,50.0,127.0,0.9867109258301516,0.5871071451038781,0.8082802799261593,0.8989933314198962,4.8425881516087355,-0.6129315563969384
600,300.0,0.001,-1.0,31.0,0.324167057968031,4.880897350010865,41.104186089628925,6.411127132054544,54.13903865979974,-34.04606033267483
601,300.0,0.01,-1.0,31.0,0.8987511682465454,1.7774218944146227,6.158561971682291,2.481432588058373,17.505514076209835,-8.941878430134086
602,300.0,0.05,-1.0,31.0,0.9887405134669359,0.546682985202518,0.6848257319537181,0.8275028000786099,4.817460084862251,-0.27571371234746334
603,300.0,0.1,-1.0,31.0,0.9897376893441207,0.5394552996074549,0.6240503443491126,0.7898691759210791,4.75890400056317,-0.127634303160504
604,300.0,0.001,-1.0,60.0,0.34214497232968843,4.820448406996195,40.01065859584806,6.325276402223608,53.49526362736448,-33.63768720085812
605,300.0,0.01,-1.0,60.0,0.9215601250473011,1.5629356072170002,4.771102189692316,2.1841155298216757,15.33916889187115,-7.6511540446490995
606,300.0,0.05,-1.0,60.0,0.9903540937964379,0.49842815534093354,0.5866650655436663,0.7658999379830873,4.254151202075532,-0.336136111648461
607,300.0,0.1,-1.0,60.0,0.9903048986161377,0.5136353109949695,0.5896192109529815,0.7678550482902059,4.370434068771991,-0.2970359422973932
608,300.0,0.001,-1.0,80.0,0.34916699454109434,4.796581213673874,39.58356083637276,6.291426519350855,53.27464455868445,-33.5102055134379
609,300.0,0.01,-1.0,80.0,0.9294523188612065,1.4816936052749832,4.291019837890185,2.0713287157893117,14.520053428941363,-7.18071696538526
610,300.0,0.05,-1.0,80.0,0.9907275768471594,0.4839357049024528,0.5639489693733271,0.7509379760356387,4.063320253081903,-0.3733917516810971
611,300.0,0.1,-1.0,80.0,0.9903540111633362,0.506540361796538,0.5865826161349924,0.7658713491538864,4.238196815249653,-0.3337184345665392
612,300.0,0.001,-1.0,100.0,0.354372027856123,4.778451264114926,39.26699952868487,6.2662187591514735,53.0912694135922,-33.40295608631847
613,300.0,0.01,-1.0,100.0,0.9344900775754305,1.4261753231482754,3.984620029209337,1.9959904370882373,13.955608148884995,-6.844978620188995
